project,merge commit,number of files modified for both branches,number of Merge files with conflicts,number of CSDiff files with conflicts, number of git merge files with conflicts,number of Merge conflicts,number of CSDiff conflicts,number of git merge conflicts,approaches have the same outputs,actual merge and textual (diff3 -E -m) have same output,actual merge and csdiff have same output,actual merge and git merge have same output,notes,,,
devise,bb879f715435d536195d6d7b927ec54975e44716,0,0,0,0,0,0,0,true,true,true,true,,,
devise,7d103bc6274db8a776fc8647d0501519de99dd0c,0,0,0,0,0,0,0,true,true,true,true,,,
devise,5d5636f03ac19e8188d99c044d4b5e90124313af,0,0,0,0,0,0,0,true,true,true,true,,,
devise,0cd72a56f984a7ff089246f87a8b259120545edd,0,0,0,0,0,0,0,true,true,true,true,,,
devise,1bb5fcbbecfb9452e194341e030fdc1d364f6ee4,0,0,0,0,0,0,0,true,true,true,true,,,
devise,743b6937e2251cdfd0e857d6d4fa97df4aca5791,0,0,0,0,0,0,0,true,true,true,true,,,
devise,c9a0f896cc1ebd414848d3597d1e53f64e2d2fcf,0,0,0,0,0,0,0,true,true,true,true,,,
devise,c43ae8cb4723726916a01a9b7f561b6efe3a3308,0,0,0,0,0,0,0,true,true,true,true,,,
devise,dfbed22cee617992e5f846fdef58b724b6b32ff9,0,0,0,0,0,0,0,true,true,true,true,,,
devise,a19e78cdb40769c00a2cd8243534892480f5bbdf,0,0,0,0,0,0,0,true,true,true,true,,,
devise,8664bac682c519151fcd94b61dc37132c225915e,0,0,0,0,0,0,0,true,true,true,true,,,
devise,2c844b0649046c1259b81009af2a0d8669c28144,0,0,0,0,0,0,0,true,true,true,true,,,
devise,c249ba991b98634cc2ffee2def5a3683d1e6a7ae,0,0,0,0,0,0,0,true,true,true,true,,,
devise,87108ad4d52de565bf92f71617c8ad94f7226ba2,0,0,0,0,0,0,0,true,true,true,true,,,
devise,a59fd76da40e27c814ec1ef820698b5559822529,0,0,0,0,0,0,0,true,true,true,true,,,
devise,64863513506f4f2913510a050194d158c979eacc,0,0,0,0,0,0,0,true,true,true,true,,,
devise,769506e96cd45b36a311eeca293ce0228c58e5f3,0,0,0,0,0,0,0,true,true,true,true,,,
devise,ec0b55a13a77920fac150adb9175cad58334ccae,0,0,0,0,0,0,0,true,true,true,true,,,
devise,97a6fd289548226d7b0638848259566605418529,0,0,0,0,0,0,0,true,true,true,true,,,
devise,3ef4e0b7011ca6574c3eeba15a97ccf137a86ad0,0,0,0,0,0,0,0,true,true,true,true,,,
devise,83a32e6d2118b0535cf54b48df4f9853d85b55fd,0,0,0,0,0,0,0,true,true,true,true,,,
devise,43068ac23907cbf8f74dfedd60fe4e9f14560006,0,0,0,0,0,0,0,true,true,true,true,,,
devise,885c61ece38c57158387b37eb254a263ce4d692c,0,0,0,0,0,0,0,true,true,true,true,,,
devise,ffeb942699494170e943a9a61667948e8f6f5d01,0,0,0,0,0,0,0,true,true,true,true,,,
devise,f148c90fc7d8c4b841cf6e83924077aa04ff8c0b,0,0,0,0,0,0,0,true,true,true,true,,,
devise,f48b6f1651233a39c52dd70e9ac6c35f70086062,0,0,0,0,0,0,0,true,true,true,true,,,
devise,b52e642c0131f7b0d9f2dd24d8607a186f18223e,0,0,0,0,0,0,0,true,true,true,true,,,
devise,9aa17eec07719a97385dd40fa05c4029983a1cd5,0,0,0,0,0,0,0,true,true,true,true,,,
devise,81cb5b00f46cc24e6f41d6f1841ecaf442013898,0,0,0,0,0,0,0,true,true,true,true,,,
devise,4ab54943adcfc9ad72ffcb028cf2dd29f991eade,0,0,0,0,0,0,0,true,true,true,true,,,
devise,28248e316790776c71d859f8cc9d7435b9719f66,0,0,0,0,0,0,0,true,true,true,true,,,
devise,07f2712a22aa05b8da61c85307b80a3bd2ed6c4c,0,0,0,0,0,0,0,true,true,true,true,,,
devise,e91b8ee0bac0503af119bf7333499d7729166a4d,0,0,0,0,0,0,0,true,true,true,true,,,
devise,55e726e4a7a54be81c052100b5a7976dabfc90fe,0,0,0,0,0,0,0,true,true,true,true,,,
devise,214ce91bf7fdf17014c2d938d95f2a80fb676e19,0,0,0,0,0,0,0,true,true,true,true,,,
devise,a921c10e6ab0b96b7f2d9e880ef7842376b053da,0,0,0,0,0,0,0,true,true,true,true,,,
devise,e72839f4bc18e038e1cb9a0cd24c9aed47cb2183,0,0,0,0,0,0,0,true,true,true,true,,,
devise,e01fb8bb22109cbeb00d325db8b161a67f380bb7,0,0,0,0,0,0,0,true,true,true,true,,,
devise,4656e96d9ebd3947ceee27e698aee76393dc578f,0,0,0,0,0,0,0,true,true,true,true,,,
devise,be15116426ef8f43ee07686bcacdbe41a213e7fe,0,0,0,0,0,0,0,true,true,true,true,,,
devise,d98f38cf5fbbd0e7395948eacaa8d5a4a7f7428c,0,0,0,0,0,0,0,true,true,true,true,,,
devise,d545fe3e3f85938683cbe41b03af1d5cbea2151c,0,0,0,0,0,0,0,true,true,true,true,,,
devise,9001123b7e636190bfc75eb07fbb009756c0dc75,0,0,0,0,0,0,0,true,true,true,true,,,
jekyll,cca639dcc353dc164a444749ddaaa88c06a4da13,1,0,0,0,0,0,0,true,true,true,true,,,
jekyll,7f1b678a4e46cb6ebb348af65f9ddbea539ca765,0,0,0,0,0,0,0,true,true,true,true,,,
jekyll,22d9936042d6cac4fba6fdadf6a7fb787fdbc4dd,0,0,0,0,0,0,0,true,true,true,true,,,
jekyll,f3c85d40955e37948de4eba3f0fb0b73df6df657,0,0,0,0,0,0,0,true,true,true,true,,,
jekyll,2eb0c5bc8de4ab475ec1f7c5679300783893cdc9,0,0,0,0,0,0,0,true,true,true,true,,,
jekyll,e51f9c346c981632c4247c1edb4eed97cf124e23,0,0,0,0,0,0,0,true,true,true,true,,,
jekyll,9f05275619064dcd97caf01eef4f675c3403fb9f,0,0,0,0,0,0,0,true,true,true,true,,,
jekyll,d7cef0c6db3a4a3127ca1c4a8e897eeaaed8b22f,1,1,1,1,1,1,1,true,false,false,false,,,
jekyll,4c2c33aefd2e0de2ca65b6446e7c031d84e2cd87,1,0,0,0,0,0,0,true,true,true,true,,,
jekyll,784f2e2c0d8981798d4acef4f1e72dffae074730,1,0,0,0,0,0,0,true,true,true,true,,,
jekyll,8bb98632b43e71dd66027dc9b4562269d58fccd0,0,0,0,0,0,0,0,true,true,true,true,,,
jekyll,b0a1c422220e1b4beecf9fd3de6c5ba20718a14d,1,0,0,0,0,0,0,true,true,true,true,,,
jekyll,8caa1014397c26afa3fa2cc45dc7432958d9ad42,0,0,0,0,0,0,0,true,true,true,true,,,
jekyll,86d86258a8bc912c906776d8f2f9a58b3d376519,0,0,0,0,0,0,0,true,true,true,true,,,
jekyll,c00054a06958931f068150065ce77d493662da4c,0,0,0,0,0,0,0,true,true,true,true,,,
jekyll,f49431ab857916671be7ddecf61657b6d5c5c10f,0,0,0,0,0,0,0,true,true,true,true,,,
jekyll,9a812a931a690c02d5a6375190c140bbe25b32c4,0,0,0,0,0,0,0,true,true,true,true,,,
brew,67cc3746f0fa8b27f9a48aa219e75bf2e4d4d9a8,0,0,0,0,0,0,0,true,true,true,true,,,
brew,b14078a41d29a606ade14f03fdd9ddfe36114526,0,0,0,0,0,0,0,true,true,true,true,,,
brew,9daf5e2d28396c7a4379605e89e029d9fccb41e6,0,0,0,0,0,0,0,true,true,true,true,,,
brew,85077472adc32d504de7841c3cddd7ca97d7f758,0,0,0,0,0,0,0,true,true,true,true,,,
brew,dae9a34a851dbe066fe88fb63ff8d1b78fe392b3,0,0,0,0,0,0,0,true,true,true,true,,,
brew,95482c6767014ce838072ad8d8db48d31a386490,0,0,0,0,0,0,0,true,true,true,true,,,
brew,241dd2ce2210835d06f5a0afa3182d7bffdb228e,0,0,0,0,0,0,0,true,true,true,true,,,
brew,d810f4aa72ee770ae65deeb4d6083e4ca56e3e57,0,0,0,0,0,0,0,true,true,true,true,,,
brew,c6913dc70ab764afe9b15085dd1bff9099aaa865,0,0,0,0,0,0,0,true,true,true,true,,,
brew,5c5a701135e42371d0817ec4be8c9c40ff9402b1,0,0,0,0,0,0,0,true,true,true,true,,,
brew,66c0b8c6f34f4ad6b0e3eddf3a90170283c4730f,0,0,0,0,0,0,0,true,true,true,true,,,
brew,078dcb545f7ff80148be2b7a367b4db9775f3567,1,0,0,0,0,0,0,true,true,true,true,,,
brew,594c4e8b30065b46724a74ff6c9074cd062dd012,0,0,0,0,0,0,0,true,true,true,true,,,
brew,273d330c9d83e54fd04b9d6792347d2d5f5942cc,0,0,0,0,0,0,0,true,true,true,true,,,
brew,f24016bccca5d2e4d667cc48e2b962cedabcb060,0,0,0,0,0,0,0,true,true,true,true,,,
brew,47ef066344fede3e26e58ba9d0cfd90ef3fee006,0,0,0,0,0,0,0,true,true,true,true,,,
brew,12be200c9dd8e8c9f52b8df202ef51f51bececfd,0,0,0,0,0,0,0,true,true,true,true,,,
brew,6b38ed834c7e7e03c312a16d9ccb21c3737e858b,0,0,0,0,0,0,0,true,true,true,true,,,
brew,0c0ddbb16af7a15ba092d3f793a3a353a95df4c4,0,0,0,0,0,0,0,true,true,true,true,,,
brew,000a9829a0c0ec49402de19f249e13192decbbea,0,0,0,0,0,0,0,true,true,true,true,,,
brew,5889b44a6031af91b14ee7c7805e64d1b10ad51c,0,0,0,0,0,0,0,true,true,true,true,,,
brew,919f9d45b1b65e980e582080a9ddb43559f5bbdb,0,0,0,0,0,0,0,true,true,true,true,,,
brew,25b77857dbd1955a31ad26454f76cf9d34d524b6,0,0,0,0,0,0,0,true,true,true,true,,,
brew,fbabb0dad22a7b40f9c61670c0ffaf5abeaae8c4,0,0,0,0,0,0,0,true,true,true,true,,,
brew,85e318d7826a7ae637970032c8a59357f7e6b6fe,0,0,0,0,0,0,0,true,true,true,true,,,
brew,9749efdb12d615619a28502e7601ed9a8801f93e,1,0,0,0,0,0,0,true,true,true,true,,,
brew,49031f02f160e61470eaec52159f15e4a4a5ff11,0,0,0,0,0,0,0,true,true,true,true,,,
brew,96815c8e60a1bfe398cae7c2385be5c369ff03a8,0,0,0,0,0,0,0,true,true,true,true,,,
brew,55285e29b1e5d4497940539757cd576f47da68e5,0,0,0,0,0,0,0,true,true,true,true,,,
brew,5ffe1a3abcb99e2be586b5c03c66d9d35669591a,0,0,0,0,0,0,0,true,true,true,true,,,
brew,1145967a22f3be03ec1942c263f893f94b0c0a62,0,0,0,0,0,0,0,true,true,true,true,,,
brew,6de841cd73e3a481be57301225b596e39a70868a,0,0,0,0,0,0,0,true,true,true,true,,,
